App,Category,Rating,Reviews,Size_MB,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Revenue,Description,Sentiment_Subjectivity
Greater London A-Z 2016,TRAVEL_AND_LOCAL,3.7,40,9,1000,Paid,8.49,Everyone,Travel & Local,18-08-16,1.0.1,4.1,8490,Greater London A-Z 2016,0.5
British Airways,TRAVEL_AND_LOCAL,4.2,25726,51,1000000,Free,0,Everyone,Travel & Local,24-07-18,4.2,4.4,0,British Airways,0
Ba Financial Calculator plus,FINANCE,4.4,31,0.201171875,1000,Paid,3.99,Everyone,Finance,15-07-18,2.9.1,2.1,3990,Ba Financial Calculator plus,0
Financial Calculator BA Chien.,FINANCE,4.2,23,0.931640625,500,Paid,3.99,Everyone,Finance,14-12-16,1.9.10,3,1995,Financial Calculator BA Chien.,0
BA4You,BUSINESS,2.1,87,26,5000,Free,0,Everyone,Business,26-04-18,1.6.0.0,4,0,BA4You,0
BA Pro Financial Calculator,FINANCE,2.4,36,9.4,1000,Paid,1.99,Everyone,Finance,16-11-15,1.3.3,2.3,1990,BA Pro Financial Calculator,0
BA Calculator,PRODUCTIVITY,4.1,22,2.4,5000,Free,0,Everyone,Productivity,22-07-18,1.2.1,4,0,BA Calculator,0
ba,FAMILY,3.1,1734,5.8,500000,Free,0,Everyone,Strategy,08-06-16,1.0.3,4,0,ba,0
Ra Ga Ba,GAME,5,2,20,1,Paid,1.49,Everyone,Arcade,08-02-17,1.0.4,2.3,1.49,Ra Ga Ba,0
Ba Cristi,GAME,3.5,196,35,10000,Free,0,Everyone,Adventure,22-03-16,1.0.4,2.3,0,Ba Cristi,0
Ba ba black sheep offline Video,PARENTING,4.2,20,17,10000,Free,0,Everyone,Parenting,02-07-17,1.1,4,0,Ba ba black sheep offline Video,0.433333333
Goody.ba,FAMILY,4.7,303,42,10000,Free,0,Everyone,Entertainment,22-07-18,2.0.5,4.1,0,Goody.ba,0
Learn alif ba ta,FAMILY,4.8,23,35,10000,Free,0,Everyone,Educational;Education,28-11-17,1.0.2,2.3,0,Learn alif ba ta,0
Arabic Alif Ba Ta For Kids,FAMILY,4.5,226,26,100000,Free,0,Everyone,Education;Education,30-05-17,1.0.0,2.3,0,Arabic Alif Ba Ta For Kids,0
Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,4.6,66,17,10000,Free,0,Everyone,Educational;Education,25-02-18,1.0.0,2.3,0,Arabic Alphabet Alif Ba Ta Wooden Blocks,0
Let's Learn Alif Ba Ta,FAMILY,4.6,32,60,10000,Free,0,Everyone,Education,29-11-17,6,4,0,Let's Learn Alif Ba Ta,0
Sufara.ba,FAMILY,4.9,285,25,10000,Free,0,Everyone,Education,05-01-18,1.0.5,4.4,0,Sufara.ba,0
Elif Ba - Learn The Holy Quran,FAMILY,4.8,1491,38,50000,Free,0,Everyone,Education,31-10-17,1.3,4.1,0,Elif Ba - Learn The Holy Quran,0
Instant Ba-dum-tss,FAMILY,4,13,2,1000,Free,0,Everyone,Entertainment,23-09-15,1,1.6,0,Instant Ba-dum-tss,0.666666667
Ba Zi Fortune,LIFESTYLE,3.9,592,2.5,100000,Free,0,Everyone,Lifestyle,02-01-18,1.0.23,2.3,0,Ba Zi Fortune,0
BA VPN - Free Unlimited VPN,FAMILY,4.1,181,9.2,10000,Free,0,Everyone,Entertainment,14-06-18,1.2.1,5,0,BA VPN - Free Unlimited VPN,0.8
Ba dum tss - Rimshot widget,COMICS,4.1,690,0.43359375,50000,Free,0,Everyone,Comics,29-09-15,1.2.3,2.2,0,Ba dum tss - Rimshot widget,0
Alif Ba Ta Song - Arabic Kids,FAMILY,4.5,227,15,50000,Free,0,Everyone,Educational;Education,24-02-18,1,2.3,0,Alif Ba Ta Song - Arabic Kids,0
Fitness Dance for Zum.ba Workout Exercise,HEALTH_AND_FITNESS,4.2,287,12,50000,Free,0,Everyone,Health & Fitness,30-07-18,1.8,4.2,0,Fitness Dance for Zum.ba Workout Exercise,0
Cafe.ba,NEWS_AND_MAGAZINES,4,677,4.4,10000,Free,0,Everyone,News & Magazines,07-06-17,5.5.2,4,0,Cafe.ba,0
058.ba,NEWS_AND_MAGAZINES,4.4,27,14,100,Free,0,Everyone,News & Magazines,06-07-18,1,4.2,0,058.ba,0
Loreal - BA Makeup,TOOLS,1.9,8,6.7,1000,Free,0,Everyone,Tools,18-04-18,1.1.1,4,0,Loreal - BA Makeup,0
Elif Ba Oyunu,TOOLS,3.7,26,2.2,5000,Free,0,Everyone,Tools,02-11-15,1.1,2.3,0,Elif Ba Oyunu,0
Klix.ba,NEWS_AND_MAGAZINES,4,3647,5.7,100000,Free,0,Everyone,News & Magazines,25-02-17,4.1.1,4,0,Klix.ba,0
PBA® Bowling Challenge,SPORTS,4.3,242096,87,10000000,Free,0,Everyone,Sports,02-08-18,3.4.4,4.1,0,PBA® Bowling Challenge,0
Avios for Android,TRAVEL_AND_LOCAL,2.5,862,30,100000,Free,0,Everyone,Travel & Local,10-04-18,7.8.0,5,0,Avios for Android,0
Banana Kong,GAME,4.4,3452530,68,100000000,Free,0,Everyone,Action,07-02-18,1.9.6.6,4,0,Banana Kong,0
Elifba Quran Learning Game,FAMILY,4.7,1424,19,100000,Free,0,Everyone,Educational,07-06-18,2.2,4.1,0,Elifba Quran Learning Game,0.4
Space Shooter : Galaxy Attack,GAME,4.6,169661,40,10000000,Free,0,Everyone,Arcade,01-08-18,1.246,4.1,0,Space Shooter : Galaxy Attack,0
Hunt Buddy BC,SPORTS,4.4,172,49,5000,Paid,2.99,Everyone,Sports,10-07-18,1.5,4,14950,Hunt Buddy BC,0
"Survival Mobile:10,000 BC",FAMILY,4.3,7441,52,500000,Free,0,Everyone 10+,Strategy,02-08-18,0.1.801,2.3,0,"Survival Mobile:10,000 BC",0
iHunter BC,SPORTS,4.4,55,63,1000,Paid,4.49,Everyone,Sports,03-08-18,2.0.38,4,4490,iHunter BC,0
Anthem BC Anywhere,MEDICAL,2.6,496,24,100000,Free,0,Everyone,Medical,27-07-18,8.0.226,4.4,0,Anthem BC Anywhere,0
iFish BC,SPORTS,3.6,25,6,1000,Paid,3.99,Everyone,Sports,18-02-15,2.1,2.3,3990,iFish BC,0
BC Connect,FAMILY,3.8,11,17,1000,Free,0,Everyone,Education,14-03-18,2.6.12,4.1,0,BC Connect,0
Ice Crush 10.000 B.C.,FAMILY,4.4,31,4.2,100,Paid,0.99,Everyone,Casual,15-08-13,1.48,2,99,Ice Crush 10.000 B.C.,0
BC Navigator,FAMILY,4.4,21,32,1000,Free,0,Everyone,Education,10-05-18,3.2,4,0,BC Navigator,0
BC Lotto Check,FAMILY,3,10,0.700195313,5000,Free,0,Everyone,Entertainment,22-06-16,0.0.7,4,0,BC Lotto Check,0
BC Liquor Stores,LIFESTYLE,3.7,492,4.3,50000,Free,0,Everyone,Lifestyle,05-10-15,3.6,2.2,0,BC Liquor Stores,0
BC MVA Fines,BOOKS_AND_REFERENCE,5,5,7.2,50,Paid,1.75,Everyone,Books & Reference,08-10-15,1,4.1,87.5,BC MVA Fines,0
BC Hospital Wait Times,MEDICAL,4.2,8,1.2,500,Free,0,Everyone,Medical,19-01-16,1.2,4.1,0,BC Hospital Wait Times,0
"Town of Princeton, BC",PRODUCTIVITY,4.8,4,31,100,Free,0,Everyone,Productivity,25-06-18,3.3.8,4,0,"Town of Princeton, BC",0
Explore British Columbia - BC Travel Guide,TRAVEL_AND_LOCAL,4.4,7,17,500,Free,0,Everyone,Travel & Local,09-10-17,2.0.0,4.4,0,Explore British Columbia - BC Travel Guide,0
Bridge Constructor Stunts FREE,FAMILY,4.1,36151,46,1000000,Free,0,Everyone,Simulation,22-04-17,2.7,3.2,0,Bridge Constructor Stunts FREE,0.8
BC's Pizza,LIFESTYLE,4.7,113,20,1000,Free,0,Everyone,Lifestyle,30-09-16,3.0.0,4,0,BC's Pizza,0
Baby Connect (activity log),PARENTING,4.7,8343,8.3,50000,Paid,4.99,Everyone,Parenting,10-07-18,6.3.16,4,249500,Baby Connect (activity log),0
BC Wildfire,TOOLS,3.3,27,5,5000,Free,0,Everyone,Tools,31-05-18,10.1.0,5,0,BC Wildfire,0
BC Slots - The Lost Reels FREE,GAME,4,209,22,10000,Free,0,Teen,Casino,13-07-18,7,4,0,BC Slots - The Lost Reels FREE,0.8
Truck Driving Test Class 3 BC,FAMILY,1,1,2,50,Paid,1.49,Everyone,Education,09-04-12,1,2.1,74.5,Truck Driving Test Class 3 BC,0
BC Highways - Road Conditions,TRAVEL_AND_LOCAL,4.4,382,12,10000,Free,0,Everyone,Travel & Local,01-02-18,2.1.3,5,0,BC Highways - Road Conditions,0
BC Camera,PHOTOGRAPHY,4.2,5,5.5,500,Free,0,Everyone,Photography,10-01-18,1,4,0,BC Camera,0
BC iptv player,VIDEO_PLAYERS,4.4,8,14,1000,Free,0,Everyone,Video Players & Editors,12-10-17,Final,4,0,BC iptv player,0
"Victoria, BC | Tour City",TRAVEL_AND_LOCAL,4.3,20,15,1000,Free,0,Everyone,Travel & Local,02-08-16,1.7,4,0,"Victoria, BC | Tour City",0
BC Wildflowers,FAMILY,4.4,7,81,1000,Free,0,Everyone,Education,10-07-17,3.5,4.1,0,BC Wildflowers,0
BC Hockey,SPORTS,3.7,20,8.9,1000,Free,0,Everyone,Sports,08-12-17,3.1,4.4,0,BC Hockey,0
British Columbia Tourist Places (Guide),TRAVEL_AND_LOCAL,4,1,3,100,Free,0,Everyone,Travel & Local,08-11-17,1,4.1,0,British Columbia Tourist Places (Guide),0
PMHNP-BC Pocket Prep,MEDICAL,4.4,112,13,1000,Free,0,Everyone,Medical,12-07-18,4.5.2,4.4,0,PMHNP-BC Pocket Prep,0
British Columbia License,FAMILY,3.3,14,11,1000,Free,0,Everyone,Education,19-01-15,1.2,4,0,British Columbia License,0
AP Calculus BC Practice Test,FAMILY,4.2,4,29,500,Free,0,Everyone,Education,25-01-18,6.0.2,4.4,0,AP Calculus BC Practice Test,0
BC Pizza,LIFESTYLE,2.3,3,2.6,500,Free,0,Everyone,Lifestyle,12-01-16,1,4.2,0,BC Pizza,0
Railroad Radio Vancouver BC,FAMILY,5,4,1.7,100,Free,0,Teen,Entertainment,28-06-15,1,2.2,0,Railroad Radio Vancouver BC,0
AP Calculus BC: Practice Tests and Flashcards,FAMILY,3.6,5,5.4,1000,Free,0,Everyone,Education,03-07-18,1.6.7.1,4.1,0,AP Calculus BC: Practice Tests and Flashcards,0
Bridge Constructor Playground FREE,FAMILY,3.9,137377,30,5000000,Free,0,Everyone,Simulation,12-04-17,2.2,4,0,Bridge Constructor Playground FREE,0.8
"BDCast - Bangla Live TV,Radio",FAMILY,4.4,7461,31,1000000,Free,0,Everyone,Entertainment,20-05-18,4.2.1,4.1,0,"BDCast - Bangla Live TV,Radio",0.5
bd's Mongolian Grill,LIFESTYLE,4.2,120,14,10000,Free,0,Everyone,Lifestyle,23-02-18,1.5.1,4.1,0,bd's Mongolian Grill,0
BD Briight: Your Diabetes Personal Assistant,MEDICAL,4.8,17,37,5000,Free,0,Everyone,Medical,19-07-18,1.5.0,5,0,BD Briight: Your Diabetes Personal Assistant,0.3
Jagobd - Bangla TV(Official),FAMILY,4.3,39109,4,1000000,Free,0,Everyone,Entertainment,20-12-17,6.5,4,0,Jagobd - Bangla TV(Official),0
BD Data Plan (3G & 4G),COMMUNICATION,4.4,10341,6.9,500000,Free,0,Everyone,Communication,05-07-18,5.2.4,4.1,0,BD Data Plan (3G & 4G),0
বাংলা টিভি প্রো BD Bangla TV,FAMILY,4.3,193,14,10000,Free,0,Everyone,Entertainment,29-04-17,1.3,4,0,বাংলা টিভি প্রো BD Bangla TV,0
BD tools,TOOLS,4,21,0.205078125,10000,Free,0,Everyone,Tools,18-12-15,6.1,4.2,0,BD tools,0
BD Provider App,HEALTH_AND_FITNESS,1.4,45,13,5000,Free,0,Everyone,Health & Fitness,12-09-16,1,4.1,0,BD Provider App,0
"Izneo, Read Manga, Comics & BD",COMICS,3.3,1476,18,500000,Free,0,Teen,Comics,11-06-18,7.3,4,0,"Izneo, Read Manga, Comics & BD",0
BD Radio TV Free List,FAMILY,4.3,539,13,50000,Free,0,Everyone,Entertainment,01-08-18,1.3,4.2,0,BD Radio TV Free List,0.8
BD Online News,NEWS_AND_MAGAZINES,4.6,30,3.8,1000,Free,0,Everyone,News & Magazines,20-03-18,1.5,4,0,BD Online News,0
BD Bank Interest,FINANCE,4.7,289,3.2,5000,Free,0,Everyone,Finance,04-05-18,1.2,4.1,0,BD Bank Interest,0
BD Earn Pro,FAMILY,4.2,540,3.2,10000,Free,0,Everyone,Entertainment,01-08-18,2.4,4.1,0,BD Earn Pro,0
Comics Reader,COMICS,3.9,4496,0.594726563,100000,Free,0,Everyone,Comics,29-10-17,2.3.216,2.3,0,Comics Reader,0
Upohar BD,BUSINESS,3.4,9,1.7,1000,Free,0,Everyone,Business,08-10-16,1,3,0,Upohar BD,0
Electricity Bill Calculator BD,PRODUCTIVITY,4.3,247,4,10000,Free,0,Everyone,Productivity,22-06-16,1.2,4,0,Electricity Bill Calculator BD,0
BD Fishpedia,BOOKS_AND_REFERENCE,4.8,123,6.5,1000,Free,0,Everyone,Books & Reference,15-03-17,3.15317,3,0,BD Fishpedia,0
BD Attendance,PRODUCTIVITY,4.8,93,14,1000,Free,0,Everyone,Productivity,17-07-18,2.3.14,4.3,0,BD Attendance,0
BD All Sim Offer,BOOKS_AND_REFERENCE,4.5,197,2.8,10000,Free,0,Everyone,Books & Reference,03-01-17,1.2,4.1,0,BD All Sim Offer,0
BD TYCOON,FAMILY,3.3,16,33,500,Free,0,Everyone,Simulation,06-07-17,1.2,4.1,0,BD TYCOON,0
BD Sports Box & TV,FAMILY,4.2,5,3.3,500,Free,0,Everyone,Entertainment,13-04-18,1.1,4,0,BD Sports Box & TV,0
Tour BD (Bahir Dar Map),MAPS_AND_NAVIGATION,4.9,49,3.9,100,Free,0,Everyone,Maps & Navigation,16-10-17,2,4.2,0,Tour BD (Bahir Dar Map),0
BD Field Force,PRODUCTIVITY,4.2,41,15,1000,Free,0,Everyone,Productivity,01-08-18,1.3.13,4.3,0,BD Field Force,0
BD CRICKET LIVE,SPORTS,4.6,1238,9.5,100000,Free,0,Everyone,Sports,15-01-18,3,4,0,BD CRICKET LIVE,0.5
BD All Results,FAMILY,4.1,205,7.3,50000,Free,0,Everyone,Education,29-11-17,9,4,0,BD All Results,0
BD Online Passport Application,FAMILY,4.6,12,2.4,5000,Free,0,Everyone,Education,07-10-17,3,4,0,BD Online Passport Application,0
BD Internet Packages (Updated),COMMUNICATION,4,474,3,50000,Free,0,Everyone,Communication,05-08-16,0.0.5,4,0,BD Internet Packages (Updated),0
Live Radio BD,FAMILY,4.2,69,3.5,10000,Free,0,Everyone,Entertainment,04-05-15,1.1,4,0,Live Radio BD,0.5
iCard BD Plus,SOCIAL,5,2,2.4,500,Free,0,Everyone,Social,15-07-16,3.7.5,2,0,iCard BD Plus,0
BD Dialer,COMMUNICATION,4.1,29,13,10000,Free,0,Everyone,Communication,09-07-18,1.8.3,4.1,0,BD Dialer,0
BANGLA TV 3G/4G,SPORTS,4.1,142,5.3,100000,Free,0,Everyone,Sports,07-06-18,2.4,4,0,BANGLA TV 3G/4G,0
Earn Money BD,FINANCE,3.8,103,6.9,5000,Free,0,Everyone,Finance,11-07-18,3.4,4,0,Earn Money BD,0
BD Hospital's,FAMILY,4.7,12,2.3,100,Free,0,Everyone,Education,07-10-15,1.1,3,0,BD Hospital's,0
Rabbithole,FAMILY,3.5,3347,15,100000,Free,0,Everyone,Entertainment,18-07-18,1.1.15.12,4.4,0,Rabbithole,0
Educationboard Results BD,FAMILY,4,983,7.2,100000,Free,0,Everyone,Education,12-06-18,1,4,0,Educationboard Results BD,0
BD Online Shop,BUSINESS,4.2,63,13,5000,Free,0,Everyone,Business,13-09-15,3.0.1,2.3,0,BD Online Shop,0
Remote for Samsung TV & BluRay Players (Read Desc),TOOLS,3.3,1988,7.3,500000,Free,0,Everyone,Tools,03-08-18,Cow V3.15,4.3,0,Remote for Samsung TV & BluRay Players (Read Desc),0.2
Vehicle Case Checker BD,TOOLS,3.7,29,3.3,10000,Free,0,Everyone,Tools,13-07-17,1,4.1,0,Vehicle Case Checker BD,0
Remote for Sony TV & Sony Blu-Ray Players MyAV,TOOLS,3.4,3491,7.3,1000000,Free,0,Everyone,Tools,31-07-18,Cow V3.15,4.3,0,Remote for Sony TV & Sony Blu-Ray Players MyAV,0.2
Remote for Panasonic TV+BD+AVR,TOOLS,3.7,533,7.3,100000,Free,0,Everyone,Tools,31-07-18,Cow V3.15,4.3,0,Remote for Panasonic TV+BD+AVR,0.2
Exam Result BD,FAMILY,5,2,2.6,500,Free,0,Everyone,Education,22-07-17,1,3.2,0,Exam Result BD,0
BD Live Call,COMMUNICATION,4.4,7,0.30078125,5000,Free,0,Everyone,Communication,06-09-16,1.01,2,0,BD Live Call,0.5
Helping BD,LIFESTYLE,5,15,4.5,100,Free,0,Everyone,Lifestyle,19-06-18,2.1,4,0,Helping BD,0
Best Browser BD social networking,COMMUNICATION,4.8,6,21,10,Free,0,Everyone,Communication,04-07-18,2,4.1,0,Best Browser BD social networking,0.183333333
Traffic signs BD,COMMUNICATION,4.4,7,5.3,500,Free,0,Everyone,Communication,08-10-15,1,4.1,0,Traffic signs BD,0
BD Internet Package Activator,NEWS_AND_MAGAZINES,4.9,13,2.3,100,Free,0,Everyone,News & Magazines,09-03-18,1.2,4,0,BD Internet Package Activator,0
be Produbanco,FINANCE,4,967,22,100000,Free,0,Everyone,Finance,02-08-18,1.2.1,4.1,0,be Produbanco,0
Millionaire : Who want to be?,GAME,4.4,4396,40,100000,Free,0,Everyone,Trivia,12-04-17,1.5,2.3,0,Millionaire : Who want to be?,0
Be My Eyes - Helping the blind,LIFESTYLE,4.9,8418,21,500000,Free,0,Everyone,Lifestyle,11-07-18,1.2.9,4.4,0,Be My Eyes - Helping the blind,0.666666667
Be My Princess: PARTY,FAMILY,4.4,9443,21,100000,Free,0,Teen,Simulation,12-12-16,1.8.0,4,0,Be My Princess: PARTY,0
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3156484,53,100000000,Free,0,Everyone,Photography,31-07-18,6.9.031,4.1,0,BeautyPlus - Easy Photo Editor & Selfie Camera,0.833333333
Movement BE,SOCIAL,5,20,1.2,100,Free,0,Teen,Social,10-11-16,1.2,4.4,0,Movement BE,0
Be Stronger,HEALTH_AND_FITNESS,4.8,787,53,1000,Paid,1.99,Everyone,Health & Fitness,31-07-18,1.4.7,4,1990,Be Stronger,0
Be My Love Animated Keyboard,PERSONALIZATION,4.6,838,11,50000,Free,0,Teen,Personalization,30-03-18,1.7,4.1,0,Be My Love Animated Keyboard,0.6
Be My Princess 2,FAMILY,4.3,2806,27,100000,Free,0,Teen,Entertainment,20-03-18,3.6,2.3,0,Be My Princess 2,0
Millionaire Quiz Free: Be Rich,FAMILY,3.8,66033,6.8,10000000,Free,0,Everyone,Casual,01-01-18,2.5.1,4,0,Millionaire Quiz Free: Be Rich,0.775
Be the Manager 2018 - Football Strategy,SPORTS,4.3,7557,7.4,100000,Free,0,Everyone,Sports,12-03-18,2.2.1,4.2,0,Be the Manager 2018 - Football Strategy,0
Be like Me - Hay Nhu Toi,PERSONALIZATION,4.3,44,3.5,1000,Free,0,Teen,Personalization,26-05-16,1.3,4,0,Be like Me - Hay Nhu Toi,0
Be Fabulous PHOTO BOOTH,PHOTOGRAPHY,4.1,560,1.7,10000,Free,0,Everyone,Photography,01-02-17,1.07,4,0,Be Fabulous PHOTO BOOTH,1
RadarNow!,WEATHER,4.5,54090,4,5000000,Free,0,Everyone,Weather,28-02-18,6.6,4,0,RadarNow!,0
Be My Princess,FAMILY,4.2,3103,8.8,100000,Free,0,Teen,Entertainment,19-09-17,6.5,2.2,0,Be My Princess,0
Fat No More - Be the Biggest Loser in the Gym!,FAMILY,3.8,48545,38,1000000,Free,0,Everyone,Casual,03-08-18,1.2.14,4.1,0,Fat No More - Be the Biggest Loser in the Gym!,0.5
Be Like Bill - Maker,FAMILY,4.3,18,1.7,1000,Free,0,Everyone,Entertainment,27-01-16,1.2,3.2,0,Be Like Bill - Maker,0
Be the Manager 2016 (football),SPORTS,4.2,4330,6.1,100000,Free,0,Everyone,Sports,19-10-17,3,4,0,Be the Manager 2016 (football),0
Hair Salon - Fun Games,FAMILY,3.8,484226,27,50000000,Free,0,Teen,Casual,15-06-18,3.0.10,4,0,Hair Salon - Fun Games,0.2
Adobe Photoshop Fix,PHOTOGRAPHY,4.2,28390,38,5000000,Free,0,Everyone,Photography,19-07-17,1.0.499,5,0,Adobe Photoshop Fix,0
Make your Be Like Bill,COMICS,4,78,2.8,5000,Free,0,Everyone,Comics,16-01-16,1,2.3,0,Make your Be Like Bill,0
Be like Bill Generator,FAMILY,4.2,67,6.5,5000,Free,0,Teen,Entertainment,29-01-16,1.08,4,0,Be like Bill Generator,0
Be you GO Launcher Theme,PERSONALIZATION,4.3,1580,3.6,100000,Free,0,Everyone,Personalization,12-11-14,v1.0,2.3,0,Be you GO Launcher Theme,0
"Star Girl - Fashion, Makeup & Dress Up",FAMILY,4.3,556929,53,10000000,Free,0,Teen,Casual,19-04-18,4.2.1,4,0,"Star Girl - Fashion, Makeup & Dress Up",0
Be Like Bro - Compilation,FAMILY,4.4,146,3.9,10000,Free,0,Teen,Entertainment,30-03-18,2.4,4.1,0,Be Like Bro - Compilation,0
YAY - TBH,SOCIAL,4.1,2520,12,100000,Free,0,Teen,Social,17-11-17,1.1.5,4.3,0,YAY - TBH,0
The Sims™ Mobile,FAMILY,4.5,559597,89,10000000,Free,0,Teen,Simulation,26-07-18,11.1.1.179661,4.1,0,The Sims™ Mobile,0
Find My Friends,SOCIAL,4.2,305367,46,10000000,Free,0,Everyone,Social,01-08-18,16.7.1,4.4,0,Find My Friends,0
Beauty Idol: Fashion Queen,GAME,4.3,128367,54,1000000,Free,0,Everyone,Arcade,27-10-17,2.1.0,4,0,Beauty Idol: Fashion Queen,0
Unseen - No Last Seen,TOOLS,4.4,103909,9.2,5000000,Free,0,Everyone,Tools,11-05-18,2.2.7,4.3,0,Unseen - No Last Seen,0.066666667
OK K.O.! Lakewood Plaza Turbo,FAMILY,4.5,76608,24,1000000,Free,0,Everyone 10+,Action;Action & Adventure,05-01-17,1.3.1,4,0,OK K.O.! Lakewood Plaza Turbo,0.5
Hard Time (Prison Sim),GAME,4.3,275843,41,10000000,Free,0,Teen,Adventure,19-07-18,1.401,4,0,Hard Time (Prison Sim),0.541666667
Nick,FAMILY,4.2,123309,25,10000000,Free,0,Everyone 10+,Entertainment;Music & Video,24-01-18,2.0.8,4.4,0,Nick,0
Battlefield™ Companion,GAME,4,263907,62,10000000,Free,0,Everyone 10+,Action,01-11-16,3.0.4,4,0,Battlefield™ Companion,0
Wolf of the BF:Commando MOBILE,GAME,3.4,32,27,1000,Paid,0.99,Everyone 10+,Arcade,23-03-17,1.00.10,4,990,Wolf of the BF:Commando MOBILE,0
BF at Sea Refueled,GAME,4.4,1849,37,10000,Free,0,Everyone,Board,20-10-15,1.1.8,2.3,0,BF at Sea Refueled,0
BF Movies Fun,FAMILY,3.8,63,3.7,10000,Free,0,Teen,Entertainment,07-04-18,1,2.3,0,BF Movies Fun,0.2
BF Browser by Betfilter - Stop Gambling Today!,COMMUNICATION,3,39,4.6,10000,Free,0,Everyone,Communication,04-09-17,1.4,4,0,BF Browser by Betfilter - Stop Gambling Today!,0
My BF App,COMMUNICATION,4.1,141,9.9,50000,Free,0,Everyone,Communication,19-12-17,2,4,0,My BF App,0
Funny videos for whatsapp,VIDEO_PLAYERS,4.4,3066,9,1000000,Free,0,Everyone,Video Players & Editors,17-12-17,1.7,4,0,Funny videos for whatsapp,1
BF games,FAMILY,4.1,262,29,50000,Free,0,Everyone,Puzzle,01-11-17,1.1,4,0,BF games,0
BF 3d Wallpapers,FAMILY,4.1,256,2.5,100000,Free,0,Teen,Entertainment,18-06-15,4.7,3,0,BF 3d Wallpapers,0
Hot Bhojpuri Video songs,FAMILY,4.1,28892,6.3,5000000,Free,0,Teen,Entertainment,11-07-18,1.3,4,0,Hot Bhojpuri Video songs,0.85
Bullet Force,GAME,4.5,634159,58,10000000,Free,0,Teen,Action,21-06-18,1.4,4.2,0,Bullet Force,0
GF - BF Chat Stories - Hindi English Convesation,FAMILY,4.1,32,4.1,10000,Free,0,Everyone,Education,18-06-18,1.5,4.1,0,GF - BF Chat Stories - Hindi English Convesation,0
BF Scale Health Fitness Tool,HEALTH_AND_FITNESS,2.2,19,9.6,1000,Free,0,Everyone,Health & Fitness,29-11-17,2.1,4.3,0,BF Scale Health Fitness Tool,0
BF-Calc,TOOLS,3.9,428,3.8,100000,Free,0,Everyone,Tools,31-03-15,1.2.5,2.3,0,BF-Calc,0
BF 4 Guns,FAMILY,4,1542,13,50000,Free,0,Everyone,Entertainment,09-06-15,3,3,0,BF 4 Guns,0
My Virtual Boyfriend,FAMILY,4.3,105,51,1000,Paid,0.99,Teen,Casual,17-02-17,3.6,2.3,990,My Virtual Boyfriend,0
Sexy Hot Detector Prank,FAMILY,3.9,17067,2.7,5000000,Free,0,Everyone,Casual,13-02-18,2.4.4,4.1,0,Sexy Hot Detector Prank,0.925
BF Combat: Genesis,GAME,4,3322,82,100000,Free,0,Mature 17+,Action,02-03-17,5.1.6,2.3,0,BF Combat: Genesis,0
"Women""s Health Tips(Breast,Face,Body,weight lose)",HEALTH_AND_FITNESS,4.2,2509,5,1000000,Free,0,Mature 17+,Health & Fitness,20-04-18,1.8,4.1,0,"Women""s Health Tips(Breast,Face,Body,weight lose)",0
Combat BF: Black Ops 3,GAME,4.2,7699,83,500000,Free,0,Mature 17+,Action,02-03-17,5.1.6,2.3,0,Combat BF: Black Ops 3,0.433333333
BF Beautiful Nature,FAMILY,3.6,5,2.5,1000,Free,0,Mature 17+,Entertainment,11-06-15,4.1,3,0,BF Beautiful Nature,1
BF 3d Images,FAMILY,4.3,19,2.5,1000,Free,0,Teen,Entertainment,17-06-15,4.5,3,0,BF 3d Images,0
Hot Bhojpuri Video Song 2018 - Free Movies,FAMILY,4.4,447,3.7,100000,Free,0,Mature 17+,Entertainment,04-04-18,1,4.2,0,Hot Bhojpuri Video Song 2018 - Free Movies,0.825
Body Scanner xray Real Camera Prank Entertaintment,FAMILY,2.6,17,4.6,5000,Free,0,Everyone,Entertainment,05-05-18,1,2.3,0,Body Scanner xray Real Camera Prank Entertaintment,0.3
BF Frontline City,GAME,4.1,29798,80,1000000,Free,0,Mature 17+,Action,06-03-17,5.1.7,2.3,0,BF Frontline City,0
Droid PRoCon BF3,TOOLS,3.5,412,2.6,5000,Paid,0.99,Everyone,Tools,12-03-15,2.2,3,4950,Droid PRoCon BF3,0
BF Abstract 3d Pictures,FAMILY,4.2,72,2.5,10000,Free,0,Teen,Entertainment,18-06-15,5.1,3,0,BF Abstract 3d Pictures,0
Random Love (BF),FAMILY,3.7,3,10,50,Free,0,Everyone,Entertainment,04-10-15,1.0.0,2.2,0,Random Love (BF),0.55
Virtual Boyfriend Chat,FAMILY,2.4,407,0.298828125,50000,Free,0,Mature 17+,Entertainment,11-04-17,1,2.2,0,Virtual Boyfriend Chat,0
Talking Boyfriend,FAMILY,2.9,1073,2.8,100000,Free,0,Everyone,Entertainment,28-08-16,1.1,2.3,0,Talking Boyfriend,0
Faketalk - Chatbot,GAME,4.2,63056,8.1,1000000,Free,0,Teen,Word,03-07-18,1.9.7,2.3,0,Faketalk - Chatbot,0
XXX DISTILLERY,BUSINESS,4.2,509,3.2,100000,Free,0,Everyone,Business,02-08-17,1.1.0,4,0,XXX DISTILLERY,0
